"business_id","rating","RestaurantsPriceRange2","business.parking","BikeParking","NoiseLevel","RestaurantsGoodForGroups","RestaurantsDelivery","HasTV","WiFi","RestaurantsTakeOut","RestaurantsReservations","RestaurantsTableService"
"CzCAKGjSGt75ZhNqScRagQ",3.33333333333333,1,1,TRUE,NA,NA,NA,NA,NA,TRUE,NA,NA
"CZKHXlDuy3IagC2W881fyA",5,2,1,TRUE,"average",TRUE,FALSE,TRUE,"free",TRUE,FALSE,TRUE
"cZQeGXoneVmVITvsIX0ZAg",5,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CztQkxRXch0__MsSmB0tTw",3.41176470588235,1,0,TRUE,"quiet",TRUE,TRUE,TRUE,"free",TRUE,FALSE,FALSE
"CzUUmNWYINyh4y0_7_elpA",3.5,1,0,NA,"quiet",FALSE,FALSE,FALSE,NA,TRUE,NA,TRUE
"CZY3743GpOOhdDJu6UmPBA",2.5,2,1,TRUE,"average",TRUE,FALSE,FALSE,"free",TRUE,FALSE,TRUE
"czyhvf93Txsfxdxqcm16mA",3.99242424242424,1,1,TRUE,"average",TRUE,TRUE,FALSE,"no",TRUE,FALSE,TRUE
"CZzRtq0HQKwbBaJJi-Xpnw",3.6,1,0,TRUE,NA,TRUE,TRUE,FALSE,"no",TRUE,FALSE,TRUE
"D-B5LsTHJgrhsHVex4gyHA",1,2,1,TRUE,"quiet",TRUE,FALSE,FALSE,"free",TRUE,TRUE,TRUE
"d_cNeXjuRXceZuL6hQKmBg",1,1,0,FALSE,"average",TRUE,FALSE,FALSE,"no",TRUE,FALSE,TRUE
"D_cSpOD5fYkCE7gJC0_Vew",4,2,1,FALSE,"quiet",TRUE,TRUE,TRUE,"free",TRUE,TRUE,TRUE
"d_jxInosU_3cAYI0qi34UA",3.47368421052632,2,1,TRUE,"loud",TRUE,FALSE,FALSE,"no",TRUE,TRUE,TRUE
"d_oEgPEL7jaMVDBsRf2t-A",4.33333333333333,1,1,FALSE,"average",FALSE,FALSE,FALSE,"no",TRUE,FALSE,FALSE
"d0_yLkH7u16tlcvvU-zIxw",4.14285714285714,2,1,FALSE,"quiet",TRUE,TRUE,TRUE,"no",TRUE,FALSE,TRUE
"D0CmKnqGOf_jaPgECFZcCw",2.875,4,1,FALSE,NA,FALSE,TRUE,FALSE,"no",TRUE,TRUE,FALSE
"D0KX5BQsbaIcWd-TpQ4wLg",4.25,1,1,NA,"average",TRUE,FALSE,FALSE,NA,TRUE,FALSE,TRUE
"D0tYz9YSVTP5cZgxphWL4Q",4.5,NA,1,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
"d10IxZPirVJlOSpdRZJczA",5,2,1,TRUE,"average",TRUE,FALSE,FALSE,"free",TRUE,TRUE,TRUE
"D1BrHyiZON7u_ef-qt4_Uw",5,2,1,TRUE,"average",TRUE,FALSE,TRUE,"no",TRUE,FALSE,TRUE
"D31Ed13QgyrV4Pe6DggVZA",5,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D3E-h3moTngDIoNHeHAjOg",3,2,1,FALSE,"average",TRUE,FALSE,TRUE,"no",TRUE,FALSE,TRUE
"d3GUOaOI2i3Z2QLuTk5n8g",4.2,NA,NA,NA,"quiet",NA,FALSE,FALSE,"no",NA,NA,NA
"D3tXmFzqLD3mGzYnp5vp7w",4,1,1,TRUE,"average",TRUE,FALSE,FALSE,"free",TRUE,FALSE,FALSE
"d3vN5zc7rCSdan4xbfOEkA",4,2,1,NA,"quiet",TRUE,TRUE,FALSE,NA,TRUE,TRUE,TRUE
"d482l58ho0_IMdFkXX1F5Q",5,3,1,FALSE,"average",TRUE,FALSE,TRUE,"free",FALSE,TRUE,TRUE
"D4BWyStFZzA7k8hqDmnyFw",3.33333333333333,2,0,FALSE,"average",TRUE,FALSE,TRUE,"no",TRUE,FALSE,TRUE
"D4KYo0Idk4Djg7weQn6aXQ",3,2,1,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
"D4qFvxY2hIPrZ_o7bFhhWA",5,2,1,TRUE,"average",TRUE,TRUE,FALSE,"no",TRUE,TRUE,TRUE
"D4xv7_wwYpZEZar4DwwYYQ",2,1,1,TRUE,"average",TRUE,FALSE,FALSE,"no",TRUE,FALSE,FALSE
"d51qbs6CitHbFD--G-AEVw",3.22222222222222,2,0,TRUE,"quiet",TRUE,TRUE,FALSE,"paid",TRUE,TRUE,TRUE
"d5f4NLndKKW0LWUCQFGYQA",1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"d6_UHGiMQb5_m8mi_tRc2Q",5,1,1,TRUE,"loud",TRUE,NA,TRUE,NA,TRUE,FALSE,NA
"D6iaNp68eH0LFx5H1vWBCQ",2.5,1,NA,TRUE,NA,TRUE,FALSE,FALSE,"no",TRUE,FALSE,FALSE
"D6K3VT6S8FwFm4u5uN8T8g",4,2,1,TRUE,"average",TRUE,FALSE,TRUE,"free",TRUE,TRUE,TRUE
"D6kVF4pQWXAs6hAyrJr3wg",1,NA,0,NA,NA,NA,FALSE,FALSE,"no",TRUE,TRUE,NA
"D74O-i-iEWo-e5BpwFMcUA",1,1,0,TRUE,"average",TRUE,FALSE,FALSE,"no",TRUE,FALSE,FALSE
"D7GGjbDErdqlS48Nyilfow",5,2,0,TRUE,NA,NA,NA,NA,"no",TRUE,NA,NA
"d7ozMWbBwcFOkHM3zmktfA",3,2,1,TRUE,"average",TRUE,FALSE,TRUE,"free",TRUE,TRUE,TRUE
"d7xjodUIGqFYexZoXEiF4Q",4,2,1,TRUE,"average",TRUE,FALSE,TRUE,"free",TRUE,FALSE,TRUE
"d84_mtSFHt8xgYTly2T-9A",1.5,2,1,TRUE,"average",TRUE,TRUE,FALSE,"no",TRUE,TRUE,TRUE
"D8a2usm9b-j89W9IrJ_Evw",3.92857142857143,2,1,TRUE,"average",TRUE,TRUE,TRUE,"no",TRUE,TRUE,TRUE
"d8p1Lt2t4MNi2YWb9i8DrA",4,2,1,TRUE,"average",TRUE,TRUE,TRUE,"free",TRUE,TRUE,TRUE
"D9-qMqHKSxEqA4egWX57Mg",3,1,NA,NA,"loud",TRUE,FALSE,TRUE,NA,TRUE,FALSE,NA
"D9iGotN_nI8MCzVpISep9w",4,1,1,NA,"quiet",TRUE,FALSE,FALSE,"no",TRUE,FALSE,TRUE
"D9JWLkHlBXDtweQaAyOCyg",1,1,0,FALSE,"average",TRUE,FALSE,TRUE,"no",TRUE,FALSE,FALSE
"d9wSnfW2kaJR-_auyK9G4A",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dA_Xl2A45YVc9nnYLK0oqA",2.63636363636364,2,NA,TRUE,NA,TRUE,FALSE,FALSE,"no",FALSE,FALSE,FALSE
"da62X2tpj9tF0olWTigjBg",1.8,2,1,TRUE,"average",TRUE,FALSE,TRUE,"no",TRUE,TRUE,TRUE
"Da6eZFThE9xanUAGNpZxAg",4,2,1,TRUE,"average",TRUE,TRUE,FALSE,"free",TRUE,TRUE,TRUE
"dA7ORbBrCdxoMlvn3I6JDA",4,2,1,TRUE,"quiet",TRUE,FALSE,FALSE,"no",FALSE,TRUE,TRUE
"dAFfbEWpjYbzxIwlt9FGeA",3.16666666666667,1,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE
"DaHN_SkgwK2hAbAXCmdNZg",3,2,0,TRUE,"quiet",TRUE,TRUE,NA,NA,TRUE,FALSE,TRUE
"DajZcGEZCJXoIPu_4vQnBQ",4,1,NA,NA,NA,NA,NA,NA,"free",NA,NA,NA
"dakUSKq6Vp9X2Qvp54t4vQ",3.22222222222222,1,1,FALSE,"quiet",TRUE,TRUE,FALSE,"no",TRUE,FALSE,TRUE
"dAtT3iwh3Os5lkA7TySvNg",3.5,2,0,FALSE,"average",TRUE,TRUE,TRUE,"free",TRUE,TRUE,TRUE
"dazGlP4Rk4nxlyMtlvkpvA",2.88888888888889,2,1,TRUE,"average",TRUE,TRUE,TRUE,"free",TRUE,TRUE,TRUE
"db04aHdl79B5OUo_tknYZw",1,2,1,FALSE,"average",TRUE,FALSE,TRUE,"no",TRUE,TRUE,TRUE
"db12Hn9hdoE-Ne4_NsVKSw",3,1,1,TRUE,"average",TRUE,TRUE,TRUE,"free",TRUE,FALSE,FALSE
"DB6p10pbUuAsbEIYOMB9kQ",4,1,NA,NA,NA,NA,TRUE,NA,NA,TRUE,NA,NA
"dbDbEt9LZiVkpimU4h2uPQ",4,2,NA,NA,"average",TRUE,NA,NA,"free",TRUE,TRUE,NA
"DbK9fyJq4O4zfT1jv6JOhw",4.16666666666667,1,1,FALSE,"average",TRUE,TRUE,FALSE,"no",TRUE,TRUE,TRUE
"dblGQtHAzNy1ACis1m2shw",3.65454545454545,1,1,TRUE,"quiet",TRUE,TRUE,FALSE,"no",TRUE,FALSE,FALSE
"DBtmJXpwS31E0cDZo7ypGw",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DbxQ3FVcb_9khJA7rDiRtA",4,2,0,TRUE,"loud",TRUE,FALSE,FALSE,"no",TRUE,TRUE,TRUE
"DBxS04vNEd42NquQcAIMXA",3.88888888888889,2,1,TRUE,"average",TRUE,TRUE,TRUE,"free",TRUE,TRUE,TRUE
"dc3uoAmNo5STqKV6mlD_aA",3.66666666666667,2,1,TRUE,"average",TRUE,FALSE,TRUE,"free",FALSE,TRUE,TRUE
"DCab_cz7nDDW-IPsnKGb_A",4.04081632653061,1,1,TRUE,"quiet",FALSE,TRUE,FALSE,"no",TRUE,FALSE,FALSE
"DccXBfQGFMKK7oXqm_3vMg",5,1,0,TRUE,"average",TRUE,FALSE,FALSE,"free",TRUE,FALSE,TRUE
"dciganb837vqjoNoc5xfDA",1,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dckVjwfxYLVjDH5161zglA",3.25,2,1,FALSE,"average",TRUE,TRUE,TRUE,NA,TRUE,TRUE,TRUE
"DCn1GSlpmvKbz-aY-M6FRQ",5,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA
"Dcu698L9WArPRc9mAYrAzA",5,2,1,TRUE,"average",TRUE,FALSE,FALSE,"no",TRUE,TRUE,TRUE
"dCUuzw3R2rPqKyN2Zl9zRw",4,3,1,FALSE,"average",TRUE,FALSE,FALSE,"no",TRUE,TRUE,TRUE
"dCX6CvWGn8oiPSD_yxrm0Q",3.55263157894737,1,1,FALSE,"average",FALSE,TRUE,FALSE,"no",TRUE,FALSE,FALSE
"dd3GZs6zW2t7BM0cbxAzvg",3,3,1,TRUE,"average",TRUE,FALSE,FALSE,"no",FALSE,TRUE,TRUE
"DDAGwRR0SypD47XD7-ytjA",3.85714285714286,2,1,TRUE,"quiet",TRUE,FALSE,FALSE,"no",TRUE,FALSE,TRUE
"ddLH_-W5Gr9Az4M5Xo981w",4,2,1,TRUE,"quiet",TRUE,FALSE,TRUE,"paid",TRUE,TRUE,TRUE
"DDW3jj5vSNO5nlR1BX5dSg",2,2,1,NA,NA,TRUE,TRUE,NA,NA,TRUE,NA,TRUE
"dE_5fWVjBA0W4H7q2iwijQ",4,2,1,TRUE,"quiet",TRUE,TRUE,TRUE,"free",TRUE,TRUE,TRUE
"DE89UdHFMCN6DtYWZuer5A",3.28571428571429,2,1,TRUE,"average",FALSE,FALSE,FALSE,"no",FALSE,FALSE,TRUE
"debJ4hGFYHPYtZ3-32jqoA",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DEBqmgxv2yhJ93LqGpKltg",3,1,1,TRUE,"average",TRUE,TRUE,FALSE,"free",TRUE,FALSE,FALSE
"dEh3Su-0GWDSQZYRltA6mQ",4,2,1,TRUE,NA,NA,NA,NA,NA,TRUE,NA,NA
"DeiDY5I2scn86glfEVj9Ow",4,1,0,TRUE,"average",TRUE,FALSE,FALSE,"no",TRUE,FALSE,FALSE
"DEVnhMGJni2cK5ZUQ3q_qA",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DF_w5Hwgi4bLgZH8_6F3cA",1,1,0,TRUE,"quiet",FALSE,FALSE,TRUE,"no",TRUE,FALSE,FALSE
"df5IJWW0-C4AJDCS9AwtbQ",2,2,1,NA,"loud",NA,FALSE,FALSE,"no",TRUE,FALSE,FALSE
"dfAWV-VltqFxkhlYu3PekA",4,2,1,TRUE,"average",TRUE,FALSE,TRUE,"no",TRUE,FALSE,TRUE
"dfHA5n6e3f58nMCNHt589Q",2,1,1,TRUE,"quiet",TRUE,FALSE,FALSE,"no",TRUE,FALSE,TRUE
"DfHXyJEcUmeO9XUsdJpb5g",5,1,1,TRUE,"average",TRUE,FALSE,FALSE,"free",TRUE,FALSE,FALSE
"dGNthRKR8IIOkn8FGq6Ceg",1,1,0,NA,"quiet",TRUE,TRUE,TRUE,"no",TRUE,FALSE,TRUE
"dGuVYsA5DMCm_TjSbX6x7g",5,1,0,TRUE,"average",TRUE,TRUE,TRUE,"free",TRUE,TRUE,FALSE
"Dh1THmsiHfz_1J37Q3sdgg",5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dI0ZVsjLxWnfGJtsq9Y1Qg",5,2,1,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
"Di5ApLgoQpcv5Aew82fI_A",3.76923076923077,2,1,FALSE,"quiet",TRUE,TRUE,FALSE,"free",TRUE,TRUE,TRUE
"DI6WQYe8tSigjzlmMYMpkw",3.5,1,0,TRUE,"average",TRUE,FALSE,FALSE,"no",TRUE,FALSE,FALSE
"DiCWSyoaBkIpOVUdIO7Jlg",3.03448275862069,1,1,TRUE,"quiet",TRUE,TRUE,TRUE,"no",TRUE,FALSE,TRUE
"diCzUUimdr19isftmiIu_g",3,3,1,TRUE,"average",TRUE,FALSE,FALSE,NA,FALSE,TRUE,TRUE
"DId2r0a4C2ixCbuLApxx8g",1.33333333333333,1,NA,NA,NA,TRUE,TRUE,NA,NA,TRUE,NA,NA
"DIdvV0HZUMZWiYg4OXyGJg",3,2,1,TRUE,"average",TRUE,TRUE,TRUE,"free",TRUE,TRUE,TRUE
"DitL2M_iiHq0DcuA1vNMAQ",3.33333333333333,1,0,TRUE,"average",TRUE,FALSE,FALSE,"no",TRUE,FALSE,FALSE
"dizdLoOk0GMaSS_qQAuklQ",4,4,1,TRUE,"quiet",TRUE,FALSE,FALSE,"free",FALSE,TRUE,TRUE
"dJfiXs0BwwkGKl0sXC3dzw",5,2,NA,NA,"quiet",TRUE,FALSE,TRUE,NA,TRUE,TRUE,TRUE
"dJS3iH-odljqWS9MKEFsBA",4,2,1,FALSE,"average",TRUE,FALSE,FALSE,"paid",TRUE,FALSE,FALSE
"dk7VpR5Xh7t28U99ASZz7A",2.33333333333333,3,1,TRUE,"average",TRUE,FALSE,TRUE,"free",FALSE,TRUE,TRUE
"dK9aepfn_fmKa1wCGxIUkQ",2.5,2,1,TRUE,"quiet",TRUE,FALSE,FALSE,"no",TRUE,TRUE,TRUE
"DKMW5M-VI8QKA9YFuBvWtA",3.66666666666667,2,0,NA,"average",TRUE,FALSE,TRUE,NA,TRUE,TRUE,TRUE
"dKqPHZ2VWqMdiAMH1GQJbA",1.66666666666667,2,0,FALSE,"quiet",TRUE,FALSE,FALSE,"no",TRUE,TRUE,TRUE
"dKrFJj4eXGHggiyOgtJTVg",3.8,2,1,TRUE,NA,NA,NA,NA,NA,FALSE,NA,NA
"Dkx_UjNhbXB-P0oyKqbTPA",4,1,0,TRUE,"quiet",FALSE,FALSE,FALSE,"no",TRUE,FALSE,FALSE
"DKY6neYbUjeb2Hfq4YMdgw",2,1,0,FALSE,"average",TRUE,FALSE,FALSE,"free",TRUE,FALSE,FALSE
"DkYS3arLOhA8si5uUEmHOw",3.85714285714286,1,1,FALSE,"average",TRUE,FALSE,TRUE,"free",TRUE,FALSE,FALSE
"dKzp--NRN0dxkcvAczzSOw",4,2,1,TRUE,NA,NA,TRUE,FALSE,"no",TRUE,FALSE,FALSE
"DkZuVzYuylBanEsWK7mNGw",3,2,1,FALSE,"average",TRUE,FALSE,TRUE,"free",TRUE,TRUE,TRUE
"Dl2vgi5W_nbe-A97D0zgfA",1,2,0,TRUE,"average",TRUE,TRUE,TRUE,"free",TRUE,TRUE,TRUE
"DLRpQJ6UtoQswcWpQGS7Sg",4,3,NA,TRUE,"quiet",TRUE,FALSE,FALSE,"no",FALSE,TRUE,TRUE
"dltDW0fS4HzxZ0A7PDT5jg",4.3,2,1,FALSE,"loud",TRUE,TRUE,FALSE,"free",TRUE,TRUE,TRUE
"DLw9rK8Qb6l7ESgxtR47qQ",3.90625,1,1,TRUE,"average",TRUE,FALSE,TRUE,"no",TRUE,FALSE,TRUE
"DM6SwVs5ksGe9mWKO94Q0A",3,2,1,TRUE,"loud",TRUE,NA,TRUE,NA,NA,TRUE,NA
"DM8j5g9k28vEOTM0kz4KVA",3.7,1,1,TRUE,"average",TRUE,TRUE,TRUE,"no",TRUE,FALSE,TRUE
"DmdtVBgXWk285nAUWXfvvw",5,2,NA,NA,NA,NA,NA,NA,"free",NA,NA,NA
"dMnAXZ3XPMNgAQ9BwXCFBA",2,2,1,TRUE,"average",TRUE,FALSE,TRUE,"free",TRUE,TRUE,TRUE
"DmqgxtZD8AuiAnfOSdIkAQ",4,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dn4FqMm4dceZRO97FpU2IA",2,4,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"DN4FY9ZLe4TGPtGtQtNhaw",3.5,2,NA,FALSE,NA,TRUE,NA,TRUE,"no",TRUE,TRUE,TRUE
"DN4HCLjY2PZXdtky5RhCaw",3,3,0,NA,"loud",TRUE,NA,FALSE,NA,TRUE,NA,TRUE
"dnB7SD38_lwiC9E-BJxq-Q",5,1,1,TRUE,"quiet",FALSE,TRUE,FALSE,"free",TRUE,FALSE,FALSE
"DncR06kFZ_u2O4NlbPPE4w",5,2,1,TRUE,"average",FALSE,FALSE,TRUE,"no",TRUE,FALSE,TRUE
"Dnilc1PPGd-NJo1jRWRXLQ",5,1,NA,NA,NA,TRUE,TRUE,FALSE,"no",TRUE,FALSE,NA
"dnL3yOplcB8x7-aVOpWD_Q",1,2,1,FALSE,"average",TRUE,TRUE,TRUE,"free",TRUE,TRUE,TRUE
"dnLP0IhzWXiJBk4J6GTxmg",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dnNjNkcYSjFudOLcOFkxlg",2.33333333333333,2,1,NA,"very_loud",TRUE,NA,TRUE,"no",TRUE,NA,TRUE
"DNSDAtD6uxQkoZkQe2v4ew",4.6,2,1,FALSE,"average",TRUE,FALSE,FALSE,"no",TRUE,TRUE,TRUE
"DnV2o694nhnjuRmyR39l3Q",3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Do_mgaoCgrQodPrq4nxRbw",5,2,1,TRUE,"average",TRUE,FALSE,TRUE,"no",TRUE,TRUE,TRUE
"dO0KCBji2gSR503kp_e4-g",3,1,1,TRUE,NA,NA,NA,NA,"free",TRUE,NA,NA
"Do4n_yK_K6DmR9_Es5qwlA",4.5,2,1,FALSE,"average",TRUE,FALSE,FALSE,"free",TRUE,FALSE,FALSE
"dOGLTIMqqQZn8xxBRsU6CQ",3.703125,2,1,FALSE,"average",TRUE,TRUE,TRUE,"free",TRUE,TRUE,TRUE
"Doqz6-NiXEPhr28koWESKw",4,2,1,FALSE,"average",TRUE,FALSE,FALSE,"free",TRUE,FALSE,TRUE
"DoSp0KBcnwn4SYssW7P2Ow",2.66666666666667,2,1,TRUE,"average",TRUE,FALSE,FALSE,"free",TRUE,TRUE,TRUE
"Dp0iUK4yiLxQvV0CucHIVw",5,1,1,TRUE,"average",TRUE,FALSE,FALSE,"no",TRUE,FALSE,FALSE
"dp9haMgS5RZ6i1kQq_oS5A",2,2,1,TRUE,"average",TRUE,TRUE,TRUE,"no",TRUE,FALSE,TRUE
"DPbJp9sQQBvlOJ5Z3Qq64w",3,3,0,NA,"quiet",TRUE,FALSE,NA,NA,TRUE,NA,TRUE
"dpblBM884TnUQQ5xusFMlg",4.33333333333333,1,1,NA,"quiet",TRUE,TRUE,NA,NA,TRUE,TRUE,TRUE
"dPcrrINXaDFtfQD43-hVig",2.4,2,1,TRUE,"average",TRUE,FALSE,TRUE,"free",TRUE,TRUE,TRUE
"dPGs5b0N9MarZjVgQVelGQ",3,2,1,TRUE,"average",TRUE,FALSE,TRUE,"no",TRUE,TRUE,TRUE
"dPIQurJHDMt1KDlXolNFhw",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DPQ7ZE5788qyir6_uNgZeg",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dPVCSAu8xVIDXD-C3s6c5Q",3.33333333333333,2,0,TRUE,"very_loud",TRUE,FALSE,FALSE,"no",TRUE,TRUE,TRUE
"dQrDogW_V4fB83vTTAP5eA",2,2,1,FALSE,NA,NA,FALSE,TRUE,"free",TRUE,FALSE,TRUE
"dRDd9zMMH96jl_BlE2-jkA",3.66666666666667,2,1,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
"drIFrAyZnyismS1ArZlmAg",3.5,1,1,FALSE,"quiet",TRUE,FALSE,TRUE,"free",TRUE,FALSE,TRUE
"DrJ6xjGcQJfMllS19S527Q",2,2,1,TRUE,"average",TRUE,FALSE,TRUE,"no",TRUE,TRUE,TRUE
"drOg_1itB7YGuMH-Ks-tvg",3.22222222222222,1,1,TRUE,"quiet",TRUE,FALSE,TRUE,"no",TRUE,FALSE,FALSE
"DS1JFpefl_EiUDk4phYH4Q",3.66666666666667,2,1,TRUE,"average",FALSE,FALSE,TRUE,"no",TRUE,TRUE,TRUE
"DsdbXQAOsEynMlVRxXYOXw",4,2,1,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
"dSEcQPPUlATxZf5pvN_t5Q",3,2,1,TRUE,"average",TRUE,TRUE,TRUE,"no",TRUE,TRUE,TRUE
"dskC-yOiDtcNpurQr4ng2A",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dSl9hvsfA_-tPwmvxHyIdA",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dSnQTUJC0tCHadU1AGzvrw",2,2,1,TRUE,"average",TRUE,FALSE,TRUE,"free",TRUE,TRUE,TRUE
"DstNnjUe4RpBuKUqLdFzyQ",3,2,1,TRUE,"quiet",TRUE,TRUE,TRUE,"free",TRUE,TRUE,TRUE
"DT6kxHRn4W-dHac1IdnUFw",2,2,0,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
"DtAND35Vc4dY7usrGtbR7w",2.82608695652174,2,1,FALSE,"average",TRUE,FALSE,TRUE,"no",TRUE,TRUE,TRUE
"DtQClnfivgyhxhj2iK6ffg",4.66666666666667,2,1,TRUE,NA,NA,NA,NA,NA,TRUE,NA,NA
"dTWfATVrBfKj7Vdn0qWVWg",3.5,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA
"dtyiZRWrkEvWXqwJXykoNw",4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dU2a2KtObGhcqzEqBL0Mig",3,2,1,TRUE,"average",TRUE,TRUE,FALSE,"no",TRUE,TRUE,TRUE
"Du8gPSC88a9OuY1Vk0b52g",4,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dukZ5XrXMMu21SnGjPF4_g",4,3,0,FALSE,NA,NA,NA,NA,"no",TRUE,NA,NA
"dUOueknc1hk6m78AaiIwuQ",4,2,1,TRUE,"average",TRUE,FALSE,TRUE,"no",TRUE,FALSE,TRUE
"DuS8fop8yN6Fa_hIFZJVLw",1,2,1,TRUE,"loud",TRUE,FALSE,TRUE,"free",TRUE,FALSE,TRUE
"dUu-XNUD5VOyTLQcdBtIzg",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DuUt446iZMHowlt9AQ5kNg",3.71428571428571,2,1,TRUE,"average",TRUE,FALSE,FALSE,"no",TRUE,TRUE,TRUE
"DUUY9UpEbA69xhketnsdLw",5,2,1,TRUE,NA,NA,FALSE,NA,"free",TRUE,NA,NA
"duw-3Aj7gAKbQG-isS5UtQ",2,3,1,FALSE,"quiet",TRUE,FALSE,TRUE,"paid",FALSE,TRUE,TRUE
"DVB-m7zPZ2muSqTvP0W5Zw",2.33333333333333,2,0,TRUE,"average",TRUE,FALSE,FALSE,NA,TRUE,TRUE,TRUE
"DvelUmIuBmfbt95frynYsA",2,NA,0,NA,NA,TRUE,TRUE,NA,"no",TRUE,TRUE,NA
"Dvmwg8kILj2ZIZ7xRKNt-w",3.25,2,NA,TRUE,NA,FALSE,NA,FALSE,NA,TRUE,FALSE,NA
"DVSr35rsOiXKSTiJXoaeEA",2,3,0,NA,NA,TRUE,NA,NA,NA,TRUE,TRUE,TRUE
"DW7ttoWMaI2jWN41gekbiA",3.2,2,1,TRUE,"average",TRUE,TRUE,FALSE,"no",TRUE,TRUE,TRUE
"Dw9wojIQa9KbbCC9Hg54IQ",4,2,NA,NA,"quiet",TRUE,FALSE,FALSE,NA,TRUE,TRUE,NA
"Dwau0pTROj2QsR_hz7JVoQ",4,1,0,TRUE,"average",FALSE,FALSE,FALSE,"no",TRUE,FALSE,FALSE
"dWB0HT1nXQ2N8n3bvPKJuQ",4.54545454545455,2,1,FALSE,"quiet",TRUE,TRUE,TRUE,"free",TRUE,TRUE,TRUE
"DwmAsemahJywywhuqv5J1Q",4.275,2,1,TRUE,"average",TRUE,TRUE,FALSE,"no",TRUE,TRUE,TRUE
"dWrezcuIAO-Ckx1W0gu5jg",5,2,1,TRUE,"average",TRUE,TRUE,TRUE,"free",TRUE,TRUE,TRUE
"Dx3w4P77adv-j9pZVroOVQ",4,2,0,NA,"average",NA,TRUE,FALSE,"no",TRUE,NA,TRUE
"DXCho3TSX6qKsRoEjGoGJg",2,2,0,TRUE,"average",TRUE,FALSE,TRUE,"no",TRUE,TRUE,TRUE
"Dxh9o8B6EP3QWMKs3STXbw",2.66666666666667,2,1,FALSE,"average",TRUE,FALSE,FALSE,"no",FALSE,FALSE,TRUE
"DXlDzOcpdUE_F21tok0fgw",3.77777777777778,3,1,FALSE,"average",TRUE,NA,TRUE,NA,NA,NA,NA
"dxvsOCvRPnHB6P3IN-KDuw",1,2,1,TRUE,"average",TRUE,FALSE,TRUE,"no",TRUE,TRUE,TRUE
"DxzAGrpddzgGmdtNBHgi8g",1,1,0,TRUE,NA,NA,NA,NA,"no",TRUE,NA,NA
"dy0O7DaSUd49NZWSEtvz_g",4.33333333333333,3,1,TRUE,"average",FALSE,FALSE,FALSE,"no",FALSE,FALSE,TRUE
"dyaSQBKagPYylOJxsU8CMA",2.875,2,1,NA,NA,TRUE,TRUE,NA,NA,TRUE,TRUE,TRUE
"DYeqmpmGgCDaPD6u0nxYLA",2.14285714285714,2,1,FALSE,"average",TRUE,FALSE,FALSE,"free",FALSE,TRUE,TRUE
"DyG8TSzeRzmTswIsrfY7xw",3,1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
"DYGCzsHi7pT4AAe8kh5Dug",3,2,1,TRUE,"average",TRUE,FALSE,FALSE,"no",TRUE,FALSE,FALSE
"dYMhfzyZyklXELmYq_wfKg",2.86206896551724,2,1,FALSE,"average",TRUE,FALSE,FALSE,"no",FALSE,TRUE,TRUE
"dYQaLCEog1QpQShowSVZig",3,1,0,NA,"quiet",TRUE,TRUE,TRUE,NA,TRUE,NA,TRUE
"DYuOxkW4DtlJsTHdxdXSlg",5,2,1,TRUE,"average",TRUE,FALSE,TRUE,"free",TRUE,TRUE,TRUE
"DYuZK3lZMZgfGFiI8LEGtw",4.5,2,0,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
